Fecha de solicitud;Grupo de compras;Solicitud de pedido;Pos.solicitud pedido;Material;Pedido;Texto breve;Fabricante;Nº pieza fabricante;Cantidad solicitada;Unidad de medida;Almacén;Nombre de proveedor;Nº material de proveedor;Proveedor deseado;Proveedor fijo;Proveedor;Creado por;Fecha de liberación;Fecha orden compra;Indicador creación;Contrato marco;Pos.contrato sup.;Pedido marco;Posición pedido marco;Planif.necesidades;Clase documento;Tipo de posición;Tipo de imputación;Reg.info de compras;Unidad medida pedido;Precio de valoración;Valor total;Moneda;Centro;Solicitante;Indicador de borrado;Status tratamiento solicitud pedido;Status tratamiento;Indicador de bloqueo;Texto bloqueo;Perfil piezas fabric.;Grupo de artículos;Número de necesidad;Entrada mercancías;EM no valorada;Recepción facturas;Posición de pedido;Plazo entrega prev.;Entregas (de/a);Liberación general de solic.ped.;Urgencia necesidad;Prioridad nec.;Nº reserva;Consumo;Categoría material;Fecha Aprobación;Liberador Siguiente
5/04/2023;JB5;1300004238;30;;;HAND FREE (1 CONECTOR DE ACCESORIO);;;30;GLB;CONC;;NUMERO DE PARTE HLN6863B;;;;AVILCHEZ@ANT;19/04/2023;;R;;0;;0;;ZS04;;K;;;30.00;900.00;USD;1101;100400410411;false;03;N;;;;CD0000025;;Sí;No;Sí;0;0;19/04/2023;Sí;50;50;0;V;;;LESPINO@ANTA
5/04/2023;JB4;1300004248;10;;;Grupo Electrógeno de 120 KW;;;1;C/U;CONC;;;;;;JACHAVEZ@ANT;31/05/2023;;R;;0;;0;;ZS04;;P;;;30,000.00;30,000.00;USD;1101;100100110116;false;05;N;;;;CD0000017;;Sí;No;Sí;0;0;31/05/2023;Sí;0;0;0;V;;6/04/2023;
5/04/2023;JB4;1300004259;10;;;BM4;;;1;UP;CONC;;;;;;ABERMUDEZ@AN;30/04/2023;;R;;0;;0;;ZS04;F;P;;;1,000,000.00;1,000,000.00;USD;1101;100950951001;false;05;N;;;;SV0000002;;Sí;No;Sí;0;0;30/04/2023;Sí;0;0;0;V;;14/04/2023;
5/04/2023;JB4;1300004259;20;;;SAG2;;;1;UP;CONC;;;;;;ABERMUDEZ@AN;30/04/2023;;R;;0;;0;;ZS04;F;P;;;1,000,000.00;1,000,000.00;USD;1101;100950951001;false;05;N;;;;SV0000002;;Sí;No;Sí;0;0;30/04/2023;Sí;0;0;0;V;;14/04/2023;
6/04/2023;P01;1300004263;10;;;Fragment de Roca para Plata E 3.2 y 3.3;;;1;UP;PCON;;;;;;ABERMUDEZ@AN;15/06/2023;;R;;0;;0;;ZS04;F;P;;;800,000.00;800,000.00;USD;1101;100700975200;false;05;N;;;;SV0000002;;Sí;No;Sí;0;0;15/06/2023;Sí;0;0;0;V;;14/04/2023;
6/04/2023;C03;1300004269;10;;;FABRICAR ESTRUCTURA METALICA PARA TANQUE;;;1;UP;;;;;;;HDIAZ@ANTAMI;5/10/2023;;F;;0;;0;;ZS04;F;F;;;7,641.61;7,641.61;PEN;1101;100400430435;false;05;N;;;;SV0000026;;Sí;No;Sí;0;0;5/10/2023;Sí;0;0;0;V;;10/04/2023;
6/04/2023;JS1;1300004273;10;;;SOW Retiro de CAMARA SAG Scanner SAG01;;;1;UP;CONC;;DIAMONT;;;;RBERROSPI@AN;6/04/2023;;R;;0;;0;;ZS04;F;P;;;100.00;100.00;USD;1101;100100170153;false;08;N;;;;SV0000026;;Sí;No;Sí;0;0;6/04/2023;Sí;0;0;0;V;;;
6/04/2023;C07;1300004281;170;;;"ESXTRACTOR DE NIPPLES DESDE 1/4"" HAST 1/";;;61;PI;TSHP;;SNAP-ON: 61592;;;;JANGELES@ANT;25/04/2023;;R;;0;;0;;ZS04;;F;;;10.00;610.00;USD;1101;100400430436;false;05;N;;;;CD0000013;;Sí;No;Sí;0;0;25/04/2023;Sí;0;0;0;V;;10/04/2023;
6/04/2023;C07;1300004281;290;;;1 tread premium heavy duty platic step;;;8;PI;TSHP;;EXCELSIOR ROTO MOLDING: RW0101;;;;JANGELES@ANT;25/04/2023;;R;;0;;0;;ZS04;;F;;;10.00;80.00;USD;1101;100400430436;false;05;N;;;;CD0000013;;Sí;No;Sí;0;0;25/04/2023;Sí;0;0;0;V;;10/04/2023;
6/04/2023;C07;1300004281;300;;;1 Step Plastic Step Stand -19-1/2” W x13;;;8;PI;TSHP;;GLOBAL INDUSTRIAL: WB641270;;;;JANGELES@ANT;25/04/2023;;R;;0;;0;;ZS04;;F;;;10.00;80.00;USD;1101;100400430436;false;05;N;;;;CD0000013;;Sí;No;Sí;0;0;25/04/2023;Sí;0;0;0;V;;10/04/2023;
6/04/2023;C07;1300004281;390;;;Calentador por induccion para rodajes pe;;;1;PI;TSHP;;SKF: TIH 100M;;;;JANGELES@ANT;25/04/2023;;R;;0;;0;;ZS04;;F;;;10.00;10.00;USD;1101;100400430436;false;05;N;;;;CD0000013;;Sí;No;Sí;0;0;25/04/2023;Sí;0;0;0;V;;10/04/2023;
6/04/2023;C07;1300004281;400;;;Calentador por induccion para rodajes Gr;;;1;PI;TSHP;;SKF: TIH L33;;;;JANGELES@ANT;25/04/2023;;R;;0;;0;;ZS04;;F;;;10.00;10.00;USD;1101;100400430436;false;05;N;;;;CD0000013;;Sí;No;Sí;0;0;25/04/2023;Sí;0;0;0;V;;10/04/2023;
6/04/2023;C07;1300004281;410;;;Nivel digital REDSTICK;;;2;PI;TSHP;;MILWAUKEE: MLDIG14;;;;JANGELES@ANT;25/04/2023;;R;;0;;0;;ZS04;;F;;;10.00;20.00;USD;1101;100400430436;false;05;N;;;;CD0000013;;Sí;No;Sí;0;0;25/04/2023;Sí;0;0;0;V;;10/04/2023;
6/04/2023;C07;1300004281;540;;;TECLE RACHET 1.5 TN;;;10;PI;TSHP;;YALE:;;;;JANGELES@ANT;25/04/2023;;R;;0;;0;;ZS04;;F;;;10.00;100.00;USD;1101;100400430436;false;05;N;;;;CD0000013;;Sí;No;Sí;0;0;25/04/2023;Sí;0;0;0;V;;10/04/2023;
6/04/2023;C07;1300004281;550;;;TECLE RACHET 3.5 TN;;;6;PI;TSHP;;YALE:;;;;JANGELES@ANT;25/04/2023;;R;;0;;0;;ZS04;;F;;;10.00;60.00;USD;1101;100400430436;false;05;N;;;;CD0000013;;Sí;No;Sí;0;0;25/04/2023;Sí;0;0;0;V;;10/04/2023;
6/04/2023;C07;1300004281;560;;;TECLE 5 TN;;;3;PI;TSHP;;YALE:;;;;JANGELES@ANT;25/04/2023;;R;;0;;0;;ZS04;;F;;;10.00;30.00;USD;1101;100400430436;false;05;N;;;;CD0000013;;Sí;No;Sí;0;0;25/04/2023;Sí;0;0;0;V;;10/04/2023;
6/04/2023;C07;1300004281;580;;;TECLE DE PALANCA;;;6;PI;TSHP;;VITAL: NR2-10;;;;JANGELES@ANT;25/04/2023;;R;;0;;0;;ZS04;;F;;;10.00;60.00;USD;1101;100400430436;false;05;N;;;;CD0000013;;Sí;No;Sí;0;0;25/04/2023;Sí;0;0;0;V;;10/04/2023;
6/04/2023;C07;1300004281;590;;;KIT DE TENSADO DE PRUGA;;;1;PI;TSHP;;KOMATSU: R66098F4;;;;JANGELES@ANT;25/04/2023;;R;;0;;0;;ZS04;;F;;;10.00;10.00;USD;1101;100400430436;false;05;N;;;;CD0000013;;Sí;No;Sí;0;0;25/04/2023;Sí;0;0;0;V;;10/04/2023;
6/04/2023;C07;1300004281;600;;;SUPLES;;;12;PI;TSHP;;KOMATSU: R4790901;;;;JANGELES@ANT;25/04/2023;;R;;0;;0;;ZS04;;F;;;10.00;120.00;USD;1101;100400430436;false;05;N;;;;CD0000013;;Sí;No;Sí;0;0;25/04/2023;Sí;0;0;0;V;;10/04/2023;
6/04/2023;C07;1300004281;610;;;SUPLES;;;20;PI;TSHP;;KOMATSU: R4790902;;;;JANGELES@ANT;25/04/2023;;R;;0;;0;;ZS04;;F;;;10.00;200.00;USD;1101;100400430436;false;05;N;;;;CD0000013;;Sí;No;Sí;0;0;25/04/2023;Sí;0;0;0;V;;10/04/2023;
6/04/2023;C07;1300004281;650;;;SADDLES;;;2;PI;TSHP;;SADDLES CATS200:  CATS200;;;;JANGELES@ANT;25/04/2023;;R;;0;;0;;ZS04;;F;;;10.00;20.00;USD;1101;100400430436;false;05;N;;;;CD0000013;;Sí;No;Sí;0;0;25/04/2023;Sí;0;0;0;V;;10/04/2023;
6/04/2023;C07;1300004281;1510;;;PRENSATERMINALES ELECTRICO 18v;;;1;PI;TSHP;;GREENLEE : EK1240LX11;;;;JANGELES@ANT;25/04/2023;;R;;0;;0;;ZS04;;F;;;10.00;10.00;USD;1101;100400430436;false;05;N;;;;CD0000013;;Sí;No;Sí;0;0;25/04/2023;Sí;0;0;0;V;;10/04/2023;
6/04/2023;C07;1300004281;1530;;;Baterías portátiles de arranque;;;8;PI;TSHP;;NOCO:;;;;JANGELES@ANT;25/04/2023;;R;;0;;0;;ZS04;;F;;;10.00;80.00;USD;1101;100400430436;false;05;N;;;;CD0000013;;Sí;No;Sí;0;0;25/04/2023;Sí;0;0;0;V;;10/04/2023;
7/04/2023;JB5;1300004285;10;;;UPS, 10kVA;;;1;PI;CONC;;;;;;LROJAST@ANTA;30/12/2023;;F;;0;;0;;ZS04;;F;;;10,000.00;10,000.00;USD;1101;100400430439;false;08;N;;;;CD0000017;;Sí;No;Sí;0;0;30/12/2023;Sí;11;11;0;V;;;
7/04/2023;JB5;1300004285;20;;;UPS, 10kVA;;;1;PI;CONC;;;;;;LROJAST@ANTA;30/12/2023;;F;;0;;0;;ZS04;;F;;;10,000.00;10,000.00;USD;1101;100400430439;false;08;N;;;;CD0000017;;Sí;No;Sí;0;0;30/12/2023;Sí;11;11;0;V;;;
7/04/2023;S03;1300004286;10;;;ALQUILER DE TRACTOR ORUGA D8T;;;1;UP;CONC;;;;;;JBRICENO@ANT;15/04/2023;;R;;0;;0;;ZS04;F;F;;;20,000.00;20,000.00;USD;1101;100400430430;false;05;N;;;;SV0000020;;Sí;No;Sí;0;0;15/04/2023;Sí;10;10;0;V;;9/04/2023;
8/04/2023;JR1;1300004299;10;1101456821;;FAN, CABINET;P&H;R49404D1;1;PI;;;;;;;MCHAMPAS@ANT;27/04/2023;;F;;0;;0;P02;ZS04;L;F;;;10,000.00;10,000.00;PEN;1101;999999999999;false;05;N;;;Z001;IN0000014;;Sí;No;Sí;0;0;8/04/2023;Sí;0;0;58914;V;;8/04/2023;
8/04/2023;C01;1300004304;10;;;SEMÁFORO DE DOS LUCES IP65;;;2;PZA;TSHP;;;;;;JESPEJO@ANTA;28/04/2023;;R;;0;;0;;ZS04;;F;;;3,000.00;6,000.00;USD;1101;100400410411;false;05;N;;;;CD0000014;;Sí;No;Sí;0;0;28/04/2023;Sí;10;10;0;V;;27/04/2023;
8/04/2023;JR1;1300004307;10;1100177252;;LINK GP-LOWER REAR SUSPENSION POS 2;CAT;2813338;1;PI;;;;;;;SMARCELO@ANT;9/04/2023;;F;;0;;0;P01;ZS04;L;F;;;100.00;100.00;USD;1101;999999999999;false;05;N;;;Z001;IN0000014;;Sí;No;Sí;0;0;9/04/2023;Sí;0;0;59026;V;;8/04/2023;
8/04/2023;JR1;1300004311;10;1701153774;;ALTERNADOR PRINCIPAL;KOMATSU;58B-06-00680;1;PI;;;;;;;SMARCELO@ANT;9/04/2023;;F;;0;;0;P02;ZS04;L;F;;;100.00;100.00;USD;1101;999999999999;false;05;N;;;Z001;IN0000012;;Sí;No;Sí;0;0;9/04/2023;Sí;0;0;59031;V;;8/04/2023;
9/04/2023;C02;1300004319;10;;;AUTOSAMPLER TELEDYNE CETAC;;;1;PI;CONC;;ASX 560;;;;WCENTTI@ANTA;31/05/2023;;R;;0;;0;;ZS04;;P;;;13,732.15;13,732.15;USD;1101;100400420424;false;05;N;;;;CD0000020;;Sí;No;Sí;0;0;31/05/2023;Sí;0;0;0;V;;3/07/2023;
9/04/2023;C02;1300004319;20;;;BALANZA SARTORIUS;;;2;PI;CONC;;SECURA224-1S;;;;WCENTTI@ANTA;31/05/2023;;R;;0;;0;;ZS04;;P;;;4,662.36;9,324.72;USD;1101;100400420424;false;05;N;;;;CD0000020;;Sí;No;Sí;0;0;31/05/2023;Sí;0;0;0;V;;3/07/2023;
10/04/2023;L04;1300004329;10;;;Cotización alquiler Perforadora Pit Vipe;;;1;UP;TSHP;;;;;;CLEONM@ANTAM;17/04/2023;;R;;0;;0;;ZS04;F;P;;;12,000.00;12,000.00;USD;1101;100400410000;false;05;N;;;;SV0000023;;Sí;No;Sí;0;0;17/04/2023;Sí;10;10;0;V;;11/04/2023;
10/04/2023;JR1;1300004333;10;1100537365;;CYLINDER A;CAT;1170836;1;PI;;;;;;;JJUANITO@ANT;10/04/2023;;F;;0;;0;P02;ZS04;L;F;;;1.00;1.00;PEN;1101;999999999999;false;05;N;;;Z001;IN0000014;;Sí;No;Sí;0;0;10/04/2023;Sí;0;0;59552;V;;10/04/2023;
10/04/2023;S01;1300004342;10;;;ASESORIA TECNICA CORROSION NACE NIVEL 3;;;1;UP;;;;;;;JHERNANDEZ@A;24/04/2023;;F;;0;;0;;ZS04;F;F;;;18,870.00;18,870.00;PEN;1102;100400430431;false;05;N;;;;SV0000020;;Sí;No;Sí;0;0;24/04/2023;Sí;0;0;0;V;;10/04/2023;
10/04/2023;S03;1300004343;10;;;IMPLEMENTACION DE DNS Y NTP PARA PY LTE;;;1;UP;LIMA;;;;;;CPALOMINOS@A;30/06/2023;;R;;0;;0;;ZS04;F;P;;;97,715.83;97,715.83;USD;1100;100100170172;false;05;N;;;;CD0000034;;Sí;No;Sí;0;0;30/06/2023;Sí;50;50;0;V;;12/04/2023;
11/04/2023;JB5;1300004362;10;;;mangueras para el sistema contraincendio;;;8;PI;CONC;;;;;;CCONTRERAS@A;11/05/2023;;R;;0;;0;;ZS04;;K;;;800.00;6,400.00;USD;1101;100400420422;false;03;N;;;;CD0000024;;Sí;No;Sí;0;0;11/05/2023;Sí;0;0;0;V;;;JLIRA@ANTAMI
11/04/2023;JS1;1300004363;10;;;Trabajo de obras civiles;;;1;UP;CONC;;;;;;CCONTRERAS@A;31/05/2023;;R;;0;;0;;ZS04;F;P;;;8,000.00;8,000.00;USD;1101;100400420422;false;03;N;;;;SV0000026;;Sí;No;Sí;0;0;31/05/2023;Sí;50;50;0;V;;;JLIRA@ANTAMI
11/04/2023;JS1;1300004364;10;;;Fabricacion de letreros de seguridad;;;1;UP;CONC;;;;;;CCONTRERAS@A;31/05/2023;;R;;0;;0;;ZS04;F;P;;;9,000.00;9,000.00;USD;1101;100400420422;false;03;N;;;;CD0000010;;Sí;No;Sí;0;0;31/05/2023;Sí;50;50;0;V;;;JLIRA@ANTAMI
11/04/2023;JS1;1300004365;10;;;"Instalar linea de agua de 2""";;;1;UP;CONC;;;;;;CCONTRERAS@A;31/05/2023;;R;;0;;0;;ZS04;F;P;;;9,000.00;9,000.00;USD;1101;100400420422;false;03;N;;;;SV0000033;;Sí;No;Sí;0;0;31/05/2023;Sí;50;50;0;V;;;JLIRA@ANTAMI
11/04/2023;JB5;1300004366;10;;;Haulotte/HA12IP o similar;;;1;GLB;CONC;;HAULOTTE/HA12IP O SIMILAR;;;;LROJAST@ANTA;30/04/2023;;R;;0;;0;;ZS04;;U;;;1,000.00;1,000.00;USD;1101;100400430439;false;08;N;;;;CD0000034;;Sí;No;Sí;0;0;30/04/2023;Sí;0;0;0;U;;;
11/04/2023;C07;1300004367;10;;;Brazo articulado eléctrico (Haulotte/HA1;;;1;PI;CONC;;HAULOTTE/HA12IP O SIMILAR;;;;LROJAST@ANTA;30/04/2023;;R;;0;;0;;ZS04;;U;;;1,000.00;1,000.00;USD;1101;100400430439;false;05;N;;;;CD0000034;;Sí;No;Sí;0;0;30/04/2023;Sí;50;50;0;U;;11/04/2023;
11/04/2023;L02;1300004372;10;;;Suministro de Material Chancado;;;1;UP;SLOT;;;;;;FMAMANI@ANTA;12/05/2023;;R;;0;;0;;ZS04;F;P;;;1,500,000.00;1,500,000.00;USD;1101;100400410410;false;05;A;;;;SV0000026;;Sí;No;Sí;0;0;12/05/2023;Sí;10;10;0;V;;20/04/2023;
11/04/2023;JB4;1300004373;10;;;Cotización Compra Chancadoras Móvil;;;1;PI;SLOT;;;;;;FMAMANI@ANTA;31/05/2023;;R;;0;;0;;ZS04;;P;;;229,586.02;229,586.02;USD;1101;100400410410;false;03;N;;;;CD0000034;;Sí;No;Sí;0;0;31/05/2023;Sí;10;10;0;V;;;MJAUREGUI@AN
11/04/2023;S10;1300004384;10;;;Instalación de fibra óptica  de Telecom;;;1;UP;CONC;;INSTALACION DE FIBRA OPTICA;;;;ACARDENAS@AN;30/06/2023;;R;;0;;0;;ZS04;F;K;;;95,316.78;95,316.78;USD;1101;100100170172;false;08;N;;;;SV0000025;;Sí;No;Sí;0;0;30/06/2023;Sí;10;10;0;V;;;
11/04/2023;JR1;1300004397;10;1701206242;;TRANSMISSION;CAT;3742616;1;PI;;;;;;;JJUANITO@ANT;9/05/2023;;F;;0;;0;P02;ZS04;L;F;;;0.00;0.00;PEN;1101;999999999999;false;05;N;;;Z001;IN0000012;;Sí;No;Sí;0;0;11/04/2023;Sí;0;0;60098;V;;11/04/2023;
11/04/2023;S01;1300004405;10;;;Actualizacion de estudio productividad;;;1;UP;TSHP;;;;;;POROPEZA@ANT;30/04/2023;;R;;0;;0;;ZS04;F;P;;;24,000.00;24,000.00;USD;1101;100400445000;false;08;N;;;;SV0000026;;Sí;No;Sí;0;0;30/04/2023;Sí;50;50;0;V;;;
12/04/2023;S03;1300004412;10;;;Serv. de deshierbado Polvorines;;;1;UP;CONC;;;;;;JACHAVEZ@ANT;24/05/2023;;R;;0;;0;;ZS04;F;P;;;25,000.00;25,000.00;USD;1101;100100110116;false;05;N;;;;SV0000026;;Sí;No;Sí;0;0;24/05/2023;Sí;0;0;0;V;;12/04/2023;
12/04/2023;S03;1300004417;10;;4000003145;Auditoría Recursos y Reservas 2023 y rep;;;1;UP;LIMA;;;;;;LCANCHIS@ANT;30/06/2023;30/04/2023;R;;0;;0;;ZS04;F;P;;;350,000.00;350,000.00;USD;1100;100800840842;false;05;B;;;;SV0000037;;Sí;No;Sí;10;0;30/06/2023;Sí;0;0;0;V;;13/04/2023;
2/10/2023;C05;1300004418;40;;;DESMONTAJE Y MONTAJE DE COBERTOR;;;1;UP;;;;;;;JVILLARREAL@;2/10/2023;;F;;0;;0;;ZS04;F;F;;;3.79;3.79;PEN;1102;100400430430;false;08;N;;;;SV0000020;;Sí;No;Sí;0;0;27/09/2023;Sí;0;0;0;V;;;
12/04/2023;JR1;1300004426;10;1101463108;4700000670;AXLE FRONT, CAT 24M;CAT;2665908;2;PI;MREP;;;;;;EZAMBRANO@AN;15/08/2023;26/05/2023;F;;0;;0;P01;ZS04;L;F;;;0.00;0.00;PEN;1101;999999999999;false;05;B;;;Z001;IN0000014;;Sí;No;Sí;10;0;15/08/2023;Sí;0;0;60414;V;;12/04/2023;
12/04/2023;C07;1300004437;10;;;CONDENSADOR N/P 3222324917;;;1;PI;TSHP;;;;;;JANGELES@ANT;1/11/2023;;F;;0;;0;;ZS04;;F;;;10.00;10.00;PEN;1101;100400430436;false;05;N;;;;CD0000032;;Sí;No;Sí;0;0;1/11/2023;Sí;51;51;0;V;;12/04/2023;
12/04/2023;C07;1300004437;20;;;FILTRO SECADOR N/P 3222324914;;;1;PI;TSHP;;;;;;JANGELES@ANT;1/11/2023;;F;;0;;0;;ZS04;;F;;;10.00;10.00;PEN;1101;100400430436;false;05;N;;;;CD0000032;;Sí;No;Sí;0;0;1/11/2023;Sí;51;51;0;V;;12/04/2023;
12/04/2023;JP0;1300004461;10;;;Mantenimiento preventivo de equipos;;;1;UP;CONC;;;;;;ABERMUDEZ@AN;1/05/2023;;R;;0;;0;;ZS04;F;P;;;15,000.00;15,000.00;USD;1101;100700988000;false;08;N;;;;SV0000020;;Sí;No;Sí;0;0;1/05/2023;Sí;0;0;0;V;;;
12/04/2023;S01;1300004465;10;;;SERVICIO ACTUALIZACION ARCHIVO EXCELL;;;1;UP;;;;;;;JHERNANDEZ@A;26/04/2023;;F;;0;;0;;ZS04;F;F;;;1,893.50;1,893.50;PEN;1102;100400430431;false;05;N;;;;SV0000020;;Sí;No;Sí;0;0;26/04/2023;Sí;0;0;0;V;;12/04/2023;
12/04/2023;C07;1300004466;10;;;CONDUCTO UPPER LH  N/P   2129975;;;1;PI;;;;;;;JANGELES@ANT;15/12/2023;;F;;0;;0;;ZS04;;F;;;10.00;10.00;PEN;1101;100400430436;false;05;N;;;;CD0000032;;Sí;No;Sí;0;0;15/12/2023;Sí;51;51;0;V;;12/04/2023;
12/04/2023;C07;1300004467;10;;;CONJUNTO DE VISERA N/P  3772255;;;1;PI;;;;;;;JANGELES@ANT;15/12/2023;;F;;0;;0;;ZS04;;F;;;10.00;10.00;PEN;1101;100400430436;false;05;N;;;;CD0000032;;Sí;No;Sí;0;0;15/12/2023;Sí;51;51;0;V;;12/04/2023;
12/04/2023;C07;1300004467;20;;;CONJUNTO DE ACCESO  N/P  3772259;;;1;PI;;;;;;;JANGELES@ANT;15/12/2023;;F;;0;;0;;ZS04;;F;;;10.00;10.00;PEN;1101;100400430436;false;05;N;;;;CD0000032;;Sí;No;Sí;0;0;15/12/2023;Sí;51;51;0;V;;12/04/2023;
12/04/2023;C07;1300004468;10;;;BANDA DE RODADURA  N/P 3665277;;;1;PI;;;;;;;JANGELES@ANT;15/12/2023;;F;;0;;0;;ZS04;;F;;;10.00;10.00;PEN;1101;100400430436;false;05;N;;;;CD0000032;;Sí;No;Sí;0;0;15/12/2023;Sí;51;51;0;V;;12/04/2023;
12/04/2023;C07;1300004468;20;;;SELLO  N/P   8T5372;;;100;CM;;;;;;;JANGELES@ANT;15/12/2023;;F;;0;;0;;ZS04;;F;;;10.00;1,000.00;PEN;1101;100400430436;false;05;N;;;;CD0000032;;Sí;No;Sí;0;0;15/12/2023;Sí;51;51;0;V;;12/04/2023;
12/04/2023;C07;1300004471;10;;;GRUPO VENTANA CABINA  N/P  4358555;;;1;PI;;;;;;;JANGELES@ANT;15/12/2023;;F;;0;;0;;ZS04;;F;;;10.00;10.00;PEN;1101;100400430436;false;05;N;;;;CD0000032;;Sí;No;Sí;0;0;15/12/2023;Sí;51;51;0;V;;12/04/2023;
12/04/2023;S01;1300004475;10;;;Mantenimiento a tina;;;1;UP;HRMY;;;;;;EPALACIOSV@A;24/05/2023;;R;;0;;0;;ZS04;F;P;;;15,000.00;15,000.00;USD;1102;100400420421;false;05;N;;;;SV0000026;;Sí;No;Sí;0;0;24/05/2023;Sí;50;50;0;V;;13/04/2023;
12/04/2023;S04;1300004478;10;;;DISPOSITIVOS DE IDENTIFICACION VEHICULAR;;;1;UP;CONC;;;;;;AVILCHEZR@AN;12/04/2023;;R;;0;;0;;ZS04;F;P;;;9,845.29;9,845.29;USD;1101;100200250000;false;08;N;;;;CD0000032;;Sí;No;Sí;0;0;12/04/2023;Sí;50;50;0;V;;;
12/04/2023;S04;1300004478;20;;;SERVICIO DE INSTALACIÓN + MATERIALES;;;1;UP;CONC;;;;;;AVILCHEZR@AN;12/04/2023;;R;;0;;0;;ZS04;F;P;;;10,810.94;10,810.94;USD;1101;100200250000;false;08;N;;;;CD0000032;;Sí;No;Sí;0;0;12/04/2023;Sí;50;50;0;V;;;
12/04/2023;S04;1300004478;30;;;GASTOS FINANCIEROS;;;1;UP;CONC;;;;;;AVILCHEZR@AN;12/04/2023;;R;;0;;0;;ZS04;F;P;;;2,272.19;2,272.19;USD;1101;100200250000;false;08;N;;;;CD0000032;;Sí;No;Sí;0;0;12/04/2023;Sí;50;50;0;V;;;
12/04/2023;L02;1300004481;10;;4620000316;PLAN INTEGRAL DE TURISMO AIO;;;1;UP;CONC;;;;;;YMEDINA@ANTA;24/04/2023;3/08/2023;R;;0;;0;;ZS04;F;F;;;129,998.00;129,998.00;USD;1101;100300000000;false;05;K;;;;SV0000026;;Sí;No;Sí;1;0;24/04/2023;Sí;50;50;0;V;;17/04/2023;
12/04/2023;JP0;1300004483;10;;;Ing y Constr centro de capacitacion;;;1;UP;CONC;;;;;;PMENDOZAL@AN;12/05/2023;;R;;0;;0;;ZS04;F;P;;;250,000.00;250,000.00;USD;1101;100950951001;false;08;N;;;;SV0000026;;Sí;No;Sí;0;0;12/05/2023;Sí;0;0;0;V;;;
13/04/2023;JR1;1300004496;10;1101654896;;MAIN PUMP;HITACHI;FYA00003083;1;PI;;;;;;;MCHAMPAS@ANT;20/04/2023;;F;;0;;0;P02;ZS04;L;F;;;175,798.71;175,798.71;PEN;1101;999999999999;false;05;N;;;Z001;IN0000014;;Sí;No;Sí;0;0;20/04/2023;Sí;0;0;60835;V;;13/04/2023;
13/04/2023;S01;1300004501;10;;;Mantenimiento de Extensómetros;;;1;UP;CONC;;;;;;JLAZON@ANTAM;30/04/2023;;R;;0;;0;;ZS04;F;P;;;36,987.07;36,987.07;USD;1101;100400435415;false;05;N;;;;SV0000035;;Sí;No;Sí;0;0;30/04/2023;Sí;50;50;0;V;;7/06/2023;
12/10/2023;S02;1300004508;30;;;Serv. de limpieza e Inspeccion en Camion;;;1;UP;;;;;;;ENANFUNAY@AN;27/10/2023;;F;;0;;0;;ZS04;F;F;;;165,713.63;165,713.63;PEN;1101;100400430433;false;03;N;;;;SV0000020;;Sí;No;Sí;0;0;12/10/2023;Sí;0;0;0;V;;;FNUNEZ@ANTAM
13/04/2023;C01;1300004517;70;;4500005218;CHATA DE ACERO QUIRURGICO;;;2;PI;CONC;;;;;;OCARBAJAL@AN;13/05/2023;12/06/2023;R;;0;;0;;ZS04;;K;;;50.00;100.00;USD;1101;100600650627;false;05;B;;;;CD0000030;;Sí;No;Sí;50;0;13/05/2023;Sí;50;50;0;V;;25/05/2023;
13/04/2023;C07;1300004518;10;1100181227;;SILENCIADOR PARA IN-100;HALTEC;B050121005;10;PI;TSHP;;B050121005;HALTEC;;;RJARA@ANTAMI;13/04/2023;;R;;0;;0;P01;ZS04;;;;;10.00;100.00;PEN;1101;100400430435;false;05;N;;;Z001;IN0000011;;Sí;No;Sí;0;30;27/04/2023;Sí;0;0;0;;;13/04/2023;
13/04/2023;C01;1300004525;50;;4500005226;LARINGOSCOPIO ADULTO - NIÑO;;;1;PI;CONC;;;;;;OCARBAJAL@AN;5/06/2023;12/06/2023;R;;0;;0;;ZS04;;K;;;860.00;860.00;USD;1101;100600650627;false;05;B;;;;CD0000030;;Sí;No;Sí;50;0;5/06/2023;Sí;50;50;0;V;;12/06/2023;
14/04/2023;JR1;1300004531;10;1701206242;;TRANSMISSION;CAT;3742616;1;PI;;;;;;;PMELENDREZ@A;7/06/2023;;F;;0;;0;P02;ZS04;L;F;;;1.00;1.00;PEN;1101;999999999999;false;05;N;;;Z001;IN0000012;;Sí;No;Sí;0;0;21/04/2023;Sí;0;0;61242;V;;14/04/2023;
14/04/2023;JB2;1300004533;10;;;RECLAMO A PROVEEDOR (n° MAT: 1100176368);;;7;PI;CONC;;;;;;KMAMANI@ANTA;7/05/2023;;R;;0;;0;;ZS04;;F;;;0.01;0.07;USD;1101;100400430440;false;05;N;;;;CD0000001;;Sí;No;Sí;0;0;7/05/2023;Sí;10;10;0;V;;14/04/2023;
14/04/2023;C01;1300004547;10;;;"TUBERIA HDP DE 8"" (METROS)";;;450;PI;HRMY;;;;;;CRAMIREZR@AN;22/04/2023;;R;;0;;0;;ZS04;;F;;;20.00;9,000.00;PEN;1102;100300000000;false;05;A;;;;SV0000039;;Sí;No;Sí;0;0;22/04/2023;Sí;10;10;0;V;;17/04/2023;
